Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-17 14:57:02,2019-06-17 14:57:14,11.662s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-17 14:57:03,2019-06-17 14:57:11,7.681s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 14:57:03,2019-06-17 14:57:03,0.015s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-17 14:57:03,2019-06-17 14:57:10,7.294s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-17 14:57:10,2019-06-17 14:57:11,0.325s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 14:57:11,2019-06-17 14:57:11,0.007s,PASSED
,,,,,,
Test Cases/Lemoney/Invoices/Receivables,Chrome 74.0.3729.169,,2019-06-17 14:57:11,2019-06-17 14:57:13,2.248s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 14:57:11,2019-06-17 14:57:11,0.005s,PASSED
"listInvoiceHeaders = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_Invoices""), 10)",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.114s,PASSED
"if (getText().equalsIgnoreCase(""Invoice Date""))",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.095s,PASSED
"if (getText().equalsIgnoreCase(""Particulars""))",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.053s,PASSED
"if (getText().equalsIgnoreCase(""Due Date""))",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.032s,PASSED
"if (getText().equalsIgnoreCase(""Status""))",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.034s,PASSED
"if (getText().equalsIgnoreCase(""Amount Due""))",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.062s,PASSED
"listInvoiceDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_InvoiceDate""), 10)",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.028s,PASSED
"for ([i = 0, i < listInvoiceDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.252s,PASSED
"listParticularsCompanyName = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularsCompanyName""), 10)",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.036s,PASSED
if (listInvoiceDate.size() != listParticularsCompanyName.size()),Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:12,0.001s,PASSED
"for ([i = 0, i < listParticularsCompanyName.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 14:57:12,2019-06-17 14:57:13,0.216s,PASSED
"listParticularsInvoiceID = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularInvoiceId""), 10)",Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:13,0.031s,PASSED
if (listInvoiceDate.size() != listParticularsInvoiceID.size()),Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:13,0.001s,PASSED
"for ([i = 0, i < listParticularsInvoiceID.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:13,0.204s,PASSED
"listDueDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_DueDate""), 10)",Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:13,0.025s,PASSED
if (listInvoiceDate.size() != listDueDate.size()),Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:13,0.001s,PASSED
"for ([i = 0, i < listDueDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:13,0.096s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:13,0.003s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:14,1.089s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:13,0.003s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:13,0.074s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-17 14:57:13,2019-06-17 14:57:14,0.677s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-17 14:57:14,2019-06-17 14:57:14,0.188s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-17 14:57:14,2019-06-17 14:57:14,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 14:57:14,2019-06-17 14:57:14,0.002s,PASSED
