Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-13 13:18:01,2019-06-13 13:18:21,19.058s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-13 13:18:02,2019-06-13 13:18:18,15.569s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 13:18:02,2019-06-13 13:18:02,0.013s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-13 13:18:02,2019-06-13 13:18:17,15.354s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-13 13:18:17,2019-06-13 13:18:18,0.127s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:18,0.011s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/DatabaseConnection,Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:19,1.658s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:18,0.011s,PASSED
"url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com""",Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:18,0.002s,PASSED
"dbname = ""apiserver""",Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:18,0.001s,PASSED
"port = ""5432""",Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:18,0.001s,PASSED
"userName = ""apiserver""",Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:18,0.018s,PASSED
"passWord = ""api-server-db-pwd""",Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:18,0.013s,PASSED
"queryString = ""select id,bill_to,invoice_sent_at,payment_due_date,total_cost from invoice where invoice_nbr='INV_NBR_2'""",Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:18,0.003s,PASSED
"com.database.DemoSQLPro.connectDB(url, dbname, port, userName, passWord)",Chrome 74.0.3729.169,,2019-06-13 13:18:18,2019-06-13 13:18:19,0.975s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 13:18:19,2019-06-13 13:18:19,0.003s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-13 13:18:19,2019-06-13 13:18:20,1.195s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 13:18:19,2019-06-13 13:18:19,0.008s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-13 13:18:20,2019-06-13 13:18:20,0.097s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-13 13:18:20,2019-06-13 13:18:20,0.654s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-13 13:18:20,2019-06-13 13:18:20,0.170s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-13 13:18:20,2019-06-13 13:18:20,0.003s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 13:18:20,2019-06-13 13:18:20,0.006s,PASSED
