Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-14 12:54:04,2019-06-14 12:54:16,12.585s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-14 12:54:05,2019-06-14 12:54:13,7.960s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:05,2019-06-14 12:54:05,0.023s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-14 12:54:05,2019-06-14 12:54:13,7.588s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:13,0.159s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:13,0.007s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/DatabaseConnection,Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:14,1.019s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:13,0.004s,PASSED
"url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com""",Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:13,0.001s,PASSED
"dbname = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:13,0.004s,PASSED
"port = ""5432""",Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:13,0.002s,PASSED
"userName = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:13,0.001s,PASSED
"passWord = ""api-server-db-pwd""",Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:13,0.001s,PASSED
"com.database.DemoSQLPro.connectDB(url, dbname, port, userName, passWord)",Chrome 74.0.3729.169,,2019-06-14 12:54:13,2019-06-14 12:54:14,0.630s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:14,2019-06-14 12:54:14,0.003s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/Table_invoiceListing,Chrome 74.0.3729.169,,2019-06-14 12:54:14,2019-06-14 12:54:15,0.821s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:14,2019-06-14 12:54:14,0.004s,PASSED
"Invoice_nbr = ""INV_NBR_2""",Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.001s,PASSED
"queryString = select invoice_nbr,id,bill_to,invoice_sent_at,payment_due_date,total_cost from invoice where invoice_nbr='$Invoice_nbr'",Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.031s,PASSED
result = com.database.DemoSQLPro.executeQuery(queryString),Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.091s,PASSED
while (result.next()),Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.031s,PASSED
driver = getWebDriver(),Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.015s,PASSED
println(driver),Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.002s,PASSED
"driver.findElement(By.xpath(""//td[2]/a/span""))",Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.052s,PASSED
"RowDataPrecedingInvoice_nbr = driver.findElement(By.xpath(""//td[2]/a/span[contains(text(),'INV_NBR_2')]/preceding::td""))",Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.062s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/CloseDBConnection,Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.235s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.003s,PASSED
com.database.DemoSQLPro.closeDatabaseConnection(),Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.009s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.006s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:16,1.330s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:15,0.014s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-14 12:54:15,2019-06-14 12:54:16,0.129s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-14 12:54:16,2019-06-14 12:54:16,0.679s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-14 12:54:16,2019-06-14 12:54:16,0.183s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-14 12:54:16,2019-06-14 12:54:16,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:54:16,2019-06-14 12:54:16,0.003s,PASSED
