Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-14 13:24:57,2019-06-14 13:25:19,22.236s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-14 13:24:57,2019-06-14 13:25:05,7.404s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:24:57,2019-06-14 13:24:57,0.014s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-14 13:24:57,2019-06-14 13:25:05,7.175s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:05,0.162s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:05,0.012s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/DatabaseConnection,Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:06,1.447s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:05,0.009s,PASSED
"url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com""",Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:05,0.001s,PASSED
"dbname = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:05,0.002s,PASSED
"port = ""5432""",Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:05,0.014s,PASSED
"userName = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:05,0.002s,PASSED
"passWord = ""api-server-db-pwd""",Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:05,0.001s,PASSED
"com.database.DemoSQLPro.connectDB(url, dbname, port, userName, passWord)",Chrome 74.0.3729.169,,2019-06-14 13:25:05,2019-06-14 13:25:06,0.762s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:25:06,2019-06-14 13:25:06,0.014s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/Table_invoiceListing,Chrome 74.0.3729.169,,2019-06-14 13:25:06,2019-06-14 13:25:18,11.417s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:25:06,2019-06-14 13:25:06,0.006s,PASSED
"Invoice_nbr = ""INV_NBR_2""",Chrome 74.0.3729.169,,2019-06-14 13:25:07,2019-06-14 13:25:07,0.008s,PASSED
"queryString = select invoice_nbr,id,bill_to,invoice_sent_at,payment_due_date,total_cost from invoice where invoice_nbr='$Invoice_nbr'",Chrome 74.0.3729.169,,2019-06-14 13:25:07,2019-06-14 13:25:07,0.025s,PASSED
result = com.database.DemoSQLPro.executeQuery(queryString),Chrome 74.0.3729.169,,2019-06-14 13:25:07,2019-06-14 13:25:07,0.164s,PASSED
while (result.next()),Chrome 74.0.3729.169,,2019-06-14 13:25:07,2019-06-14 13:25:07,0.046s,PASSED
driver = getWebDriver(),Chrome 74.0.3729.169,,2019-06-14 13:25:07,2019-06-14 13:25:07,0.033s,PASSED
"RowDataPrecedingInvoice_nbr = findWebElements(findTestObject(""Lemoney/Invoices/Receivables/DataBaseObjects/Page_Dashboard/td_29 Mar 2019"", [""Invoice_nbr"":""INV_NBR_2""]), 10)",Chrome 74.0.3729.169,,2019-06-14 13:25:07,2019-06-14 13:25:18,10.398s,PASSED
println(get(0).getText()),Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:18,0.019s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:18,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/CloseDBConnection,Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:18,0.180s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:18,0.003s,PASSED
com.database.DemoSQLPro.closeDatabaseConnection(),Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:18,0.004s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:18,0.003s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:19,1.152s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:18,0.014s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:18,0.093s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-14 13:25:18,2019-06-14 13:25:19,0.633s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-14 13:25:19,2019-06-14 13:25:19,0.206s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-14 13:25:19,2019-06-14 13:25:19,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:25:19,2019-06-14 13:25:19,0.003s,PASSED
