Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BigBasket,Chrome 72.0.3626.119,,2019-03-06 13:08:18,2019-03-06 13:15:12,6m - 53.930s,FAILED
,,,,,,
Test Cases/BigBasket/RemoveItemFromBasket,Chrome 72.0.3626.119,,2019-03-06 13:08:18,2019-03-06 13:08:40,21.531s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 72.0.3626.119,,2019-03-06 13:08:18,2019-03-06 13:08:18,0.015s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-06 13:08:19,2019-03-06 13:08:23,3.789s,PASSED
"navigateToUrl(""https://www.bigbasket.com/"")",Chrome 72.0.3626.119,,2019-03-06 13:08:23,2019-03-06 13:08:28,5.270s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_Login""))",Chrome 72.0.3626.119,,2019-03-06 13:08:28,2019-03-06 13:08:28,0.356s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_OR_email""), ""nivedita.hbti@gmail.com"")",Chrome 72.0.3626.119,,2019-03-06 13:08:28,2019-03-06 13:08:29,1.039s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Please enter valid email""), ""LqVTzjb8H0GS29zWb5N07g=="")",Chrome 72.0.3626.119,,2019-03-06 13:08:29,2019-03-06 13:08:30,0.527s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/button_LOGIN""))",Chrome 72.0.3626.119,,2019-03-06 13:08:30,2019-03-06 13:08:30,0.123s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""), 15)",Chrome 72.0.3626.119,,2019-03-06 13:08:30,2019-03-06 13:08:36,6.203s,PASSED
"items = getText(findTestObject(""Object Repository/BigBasket/Page_Online Grocery Shopping and On/span_0 items""))",Chrome 72.0.3626.119,,2019-03-06 13:08:36,2019-03-06 13:08:36,0.092s,PASSED
"count = Integer.parseInt(replace("" items"", """").trim())",Chrome 72.0.3626.119,,2019-03-06 13:08:36,2019-03-06 13:08:36,0.009s,PASSED
"println(""Count is : "" + count)",Chrome 72.0.3626.119,,2019-03-06 13:08:36,2019-03-06 13:08:36,0.007s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""))",Chrome 72.0.3626.119,,2019-03-06 13:08:36,2019-03-06 13:08:36,0.191s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_My Basket No Items""))",Chrome 72.0.3626.119,,2019-03-06 13:08:36,2019-03-06 13:08:38,1.583s,FAILED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:08:38,2019-03-06 13:08:38,0.474s,PASSED
driver = getWebDriver(),Chrome 72.0.3626.119,,2019-03-06 13:08:38,2019-03-06 13:08:39,0.029s,PASSED
if (count > 0),Chrome 72.0.3626.119,,2019-03-06 13:08:39,2019-03-06 13:08:39,0.046s,PASSED
Thread.sleep(1000),Chrome 72.0.3626.119,,2019-03-06 13:08:39,2019-03-06 13:08:40,1.009s,PASSED
closeBrowser(),Chrome 72.0.3626.119,,2019-03-06 13:08:40,2019-03-06 13:08:40,0.244s,FAILED
Start listener action : sampleAfterTestCase,Chrome 72.0.3626.119,,2019-03-06 13:08:40,2019-03-06 13:08:40,0.005s,PASSED
,,,,,,
Test Cases/BigBasket/LoginAndAddToCart,Chrome 72.0.3626.119,,2019-03-06 13:08:40,2019-03-06 13:09:09,28.997s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 72.0.3626.119,,2019-03-06 13:08:40,2019-03-06 13:08:40,0.007s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-06 13:08:40,2019-03-06 13:08:42,1.650s,PASSED
"navigateToUrl(""https://www.bigbasket.com/"")",Chrome 72.0.3626.119,,2019-03-06 13:08:42,2019-03-06 13:08:46,4.311s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_Login""))",Chrome 72.0.3626.119,,2019-03-06 13:08:46,2019-03-06 13:08:46,0.259s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_OR_email""), ""nivedita.hbti@gmail.com"")",Chrome 72.0.3626.119,,2019-03-06 13:08:46,2019-03-06 13:08:47,1.000s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Please enter valid email""), ""LqVTzjb8H0GS29zWb5N07g=="")",Chrome 72.0.3626.119,,2019-03-06 13:08:47,2019-03-06 13:08:48,0.339s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/button_LOGIN""))",Chrome 72.0.3626.119,,2019-03-06 13:08:48,2019-03-06 13:08:48,0.148s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""), 15)",Chrome 72.0.3626.119,,2019-03-06 13:08:48,2019-03-06 13:08:53,5.365s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Shop for Rs.or moreand g""), ""Daal"")",Chrome 72.0.3626.119,,2019-03-06 13:08:53,2019-03-06 13:08:54,1.059s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/SearchIcon""), 10)",Chrome 72.0.3626.119,,2019-03-06 13:08:54,2019-03-06 13:08:54,0.043s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/SearchIcon""))",Chrome 72.0.3626.119,,2019-03-06 13:08:54,2019-03-06 13:08:58,3.356s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.119,,2019-03-06 13:08:58,2019-03-06 13:08:58,0.011s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/btn_ADD_item""), 10)",Chrome 72.0.3626.119,,2019-03-06 13:08:58,2019-03-06 13:09:01,3.498s,PASSED
driver = getWebDriver(),Chrome 72.0.3626.119,,2019-03-06 13:09:01,2019-03-06 13:09:01,0.002s,PASSED
"ele = driver.findElement(By.xpath(""(//button[@class='btn btn-add col-xs-9'][contains(text(),'Add')])[1]""))",Chrome 72.0.3626.119,This is ADD button in Key word search results to add product to basket,2019-03-06 13:09:01,2019-03-06 13:09:01,0.027s,PASSED
jse = driver,Chrome 72.0.3626.119,,2019-03-06 13:09:01,2019-03-06 13:09:01,0.001s,PASSED
"jse.executeScript(""arguments[0].click()"", ele)",Chrome 72.0.3626.119,,2019-03-06 13:09:01,2019-03-06 13:09:01,0.039s,PASSED
Thread.sleep(3000),Chrome 72.0.3626.119,,2019-03-06 13:09:01,2019-03-06 13:09:04,3.004s,PASSED
"bigBasketLogo = driver.findElement(By.xpath(""//div[@id='st-trigger-effects']/a[@title='Bigbasket']""))",Chrome 72.0.3626.119,,2019-03-06 13:09:04,2019-03-06 13:09:04,0.022s,PASSED
"jse.executeScript(""arguments[0].click()"", bigBasketLogo)",Chrome 72.0.3626.119,,2019-03-06 13:09:04,2019-03-06 13:09:06,1.890s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:09:06,2019-03-06 13:09:06,0.013s,PASSED
Thread.sleep(1000),Chrome 72.0.3626.119,,2019-03-06 13:09:06,2019-03-06 13:09:07,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/noOfItemInBasket""))",Chrome 72.0.3626.119,,2019-03-06 13:09:07,2019-03-06 13:09:07,0.103s,PASSED
"noOfItemInBasket = getText(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/noOfItemInBasket""))",Chrome 72.0.3626.119,,2019-03-06 13:09:07,2019-03-06 13:09:07,0.053s,PASSED
"println(""no Of Item In Basket ..."" + noOfItemInBasket)",Chrome 72.0.3626.119,,2019-03-06 13:09:07,2019-03-06 13:09:07,0.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/div_ QuantityAddRemove""), 10)",Chrome 72.0.3626.119,,2019-03-06 13:09:07,2019-03-06 13:09:09,1.039s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/div_ProductPriceRs""), 10)",Chrome 72.0.3626.119,,2019-03-06 13:09:09,2019-03-06 13:09:09,0.068s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/SubTotalInRs""), 10)",Chrome 72.0.3626.119,,2019-03-06 13:09:09,2019-03-06 13:09:09,0.021s,PASSED
"price = getText(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/SubTotalInRs""))",Chrome 72.0.3626.119,,2019-03-06 13:09:09,2019-03-06 13:09:09,0.040s,PASSED
"println(""Price is : "" + price)",Chrome 72.0.3626.119,,2019-03-06 13:09:09,2019-03-06 13:09:09,0.001s,PASSED
closeBrowser(),Chrome 72.0.3626.119,,2019-03-06 13:09:09,2019-03-06 13:09:09,0.196s,PASSED
Start listener action : sampleAfterTestCase,Chrome 72.0.3626.119,,2019-03-06 13:09:09,2019-03-06 13:09:09,0.004s,PASSED
,,,,,,
Test Cases/BigBasket/BasketToCheckout,Chrome 72.0.3626.119,,2019-03-06 13:09:09,2019-03-06 13:09:46,36.683s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 72.0.3626.119,,2019-03-06 13:09:09,2019-03-06 13:09:09,0.004s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-06 13:09:09,2019-03-06 13:09:11,1.506s,PASSED
"navigateToUrl(""https://www.bigbasket.com/"")",Chrome 72.0.3626.119,,2019-03-06 13:09:11,2019-03-06 13:09:15,4.424s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_Login""))",Chrome 72.0.3626.119,,2019-03-06 13:09:15,2019-03-06 13:09:15,0.230s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_OR_email""), ""nivedita.hbti@gmail.com"")",Chrome 72.0.3626.119,,2019-03-06 13:09:15,2019-03-06 13:09:16,1.022s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Please enter valid email""), ""LqVTzjb8H0GS29zWb5N07g=="")",Chrome 72.0.3626.119,,2019-03-06 13:09:16,2019-03-06 13:09:17,0.360s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/button_LOGIN""))",Chrome 72.0.3626.119,,2019-03-06 13:09:17,2019-03-06 13:09:17,0.185s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""), 15)",Chrome 72.0.3626.119,,2019-03-06 13:09:17,2019-03-06 13:09:21,3.691s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Shop for Rs.or moreand g""), ""Daal"")",Chrome 72.0.3626.119,,2019-03-06 13:09:21,2019-03-06 13:09:21,0.384s,PASSED
Thread.sleep(1000),Chrome 72.0.3626.119,,2019-03-06 13:09:21,2019-03-06 13:09:22,1.001s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:09:22,2019-03-06 13:09:23,0.876s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/SearchIcon""))",Chrome 72.0.3626.119,,2019-03-06 13:09:23,2019-03-06 13:09:25,2.419s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.119,,2019-03-06 13:09:25,2019-03-06 13:09:25,0.011s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/btn_ADD_item""), 10)",Chrome 72.0.3626.119,,2019-03-06 13:09:25,2019-03-06 13:09:29,3.246s,PASSED
"ele = findWebElements(findTestObject(""Object Repository/BigBasket/Basket/ADD button""), 15).get(1)",Chrome 72.0.3626.119,This is ADD button in Key word search results to add product to basket,2019-03-06 13:09:29,2019-03-06 13:09:29,0.044s,PASSED
"println(""ele............."" + ele)",Chrome 72.0.3626.119,,2019-03-06 13:09:29,2019-03-06 13:09:29,0.001s,PASSED
driver = getWebDriver(),Chrome 72.0.3626.119,,2019-03-06 13:09:29,2019-03-06 13:09:29,0.001s,PASSED
jse = driver,Chrome 72.0.3626.119,,2019-03-06 13:09:29,2019-03-06 13:09:29,0.001s,PASSED
"jse.executeScript(""arguments[0].click()"", ele)",Chrome 72.0.3626.119,,2019-03-06 13:09:29,2019-03-06 13:09:29,0.056s,PASSED
Thread.sleep(3000),Chrome 72.0.3626.119,,2019-03-06 13:09:29,2019-03-06 13:09:32,3.002s,PASSED
"bigBasketLogo = driver.findElement(By.xpath(""//div[@id='st-trigger-effects']/a[@title='Bigbasket']""))",Chrome 72.0.3626.119,,2019-03-06 13:09:32,2019-03-06 13:09:32,0.022s,PASSED
"jse.executeScript(""arguments[0].click()"", bigBasketLogo)",Chrome 72.0.3626.119,,2019-03-06 13:09:32,2019-03-06 13:09:34,1.859s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:09:34,2019-03-06 13:09:34,0.009s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""))",Chrome 72.0.3626.119,,2019-03-06 13:09:34,2019-03-06 13:09:34,0.128s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_My Basket No Items""))",Chrome 72.0.3626.119,,2019-03-06 13:09:34,2019-03-06 13:09:45,10.826s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.009s,PASSED
"items = getText(findTestObject(""Object Repository/BigBasket/Basket_CheckingOut/Page_Best Online Grocery Store in I/Basket_CountNumberOfItemsinBasket""))",Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.053s,PASSED
count = Integer.parseInt(items.trim()),Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.000s,PASSED
"println(""Count is : "" + count)",Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.001s,PASSED
SubTotal_Calculated = 0,Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.001s,PASSED
"for ([i = 0, i < count, (i++)])",Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.377s,PASSED
"println(""calculated Subtotal is ....."" + SubTotal_Calculated)",Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.000s,PASSED
"Subtotal = Double.parseDouble("", """").trim())",Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.040s,PASSED
assert Subtotal == SubTotal_Calculated,Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.001s,PASSED
"scrollToElement(findTestObject(""BigBasket/Basket/CHECKOUT""), 15)",Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.042s,PASSED
"findWebElement(findTestObject(""BigBasket/Basket/CHECKOUT""), 15).click()",Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:45,0.132s,PASSED
closeBrowser(),Chrome 72.0.3626.119,,2019-03-06 13:09:45,2019-03-06 13:09:46,0.269s,PASSED
Start listener action : sampleAfterTestCase,Chrome 72.0.3626.119,,2019-03-06 13:09:46,2019-03-06 13:09:46,0.004s,PASSED
,,,,,,
Test Cases/BigBasket/CheckOut,Chrome 72.0.3626.119,,2019-03-06 13:09:46,2019-03-06 13:10:29,43.946s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 72.0.3626.119,,2019-03-06 13:09:46,2019-03-06 13:09:46,0.005s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-06 13:09:46,2019-03-06 13:09:48,1.819s,PASSED
"navigateToUrl(""https://www.bigbasket.com/"")",Chrome 72.0.3626.119,,2019-03-06 13:09:48,2019-03-06 13:09:52,4.214s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_Login""))",Chrome 72.0.3626.119,,2019-03-06 13:09:52,2019-03-06 13:09:52,0.260s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_OR_email""), ""nivedita.hbti@gmail.com"")",Chrome 72.0.3626.119,,2019-03-06 13:09:52,2019-03-06 13:09:53,0.889s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Please enter valid email""), ""LqVTzjb8H0GS29zWb5N07g=="")",Chrome 72.0.3626.119,,2019-03-06 13:09:53,2019-03-06 13:09:54,0.319s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/button_LOGIN""))",Chrome 72.0.3626.119,,2019-03-06 13:09:54,2019-03-06 13:09:54,0.147s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""), 15)",Chrome 72.0.3626.119,,2019-03-06 13:09:54,2019-03-06 13:09:57,3.070s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Shop for Rs.or moreand g""), ""Daal"")",Chrome 72.0.3626.119,,2019-03-06 13:09:57,2019-03-06 13:09:57,0.269s,PASSED
Thread.sleep(1000),Chrome 72.0.3626.119,,2019-03-06 13:09:57,2019-03-06 13:09:58,1.001s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:09:58,2019-03-06 13:09:58,0.035s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/SearchIcon""))",Chrome 72.0.3626.119,,2019-03-06 13:09:58,2019-03-06 13:10:01,2.938s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.119,,2019-03-06 13:10:01,2019-03-06 13:10:04,2.569s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/btn_ADD_item""), 10)",Chrome 72.0.3626.119,,2019-03-06 13:10:04,2019-03-06 13:10:04,0.277s,PASSED
"ele = findWebElements(findTestObject(""Object Repository/BigBasket/Basket/ADD button""), 15).get(1)",Chrome 72.0.3626.119,,2019-03-06 13:10:04,2019-03-06 13:10:04,0.109s,PASSED
"println(""ele............."" + ele)",Chrome 72.0.3626.119,,2019-03-06 13:10:04,2019-03-06 13:10:04,0.001s,PASSED
driver = getWebDriver(),Chrome 72.0.3626.119,,2019-03-06 13:10:04,2019-03-06 13:10:04,0.000s,PASSED
jse = driver,Chrome 72.0.3626.119,,2019-03-06 13:10:04,2019-03-06 13:10:04,0.000s,PASSED
"jse.executeScript(""arguments[0].click()"", ele)",Chrome 72.0.3626.119,,2019-03-06 13:10:04,2019-03-06 13:10:04,0.063s,PASSED
Thread.sleep(3000),Chrome 72.0.3626.119,,2019-03-06 13:10:04,2019-03-06 13:10:07,3.006s,PASSED
"bigBasketLogo = driver.findElement(By.xpath(""//div[@id='st-trigger-effects']/a[@title='Bigbasket']""))",Chrome 72.0.3626.119,,2019-03-06 13:10:07,2019-03-06 13:10:07,0.024s,PASSED
"jse.executeScript(""arguments[0].click()"", bigBasketLogo)",Chrome 72.0.3626.119,,2019-03-06 13:10:07,2019-03-06 13:10:10,2.779s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:10:10,2019-03-06 13:10:10,0.009s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""))",Chrome 72.0.3626.119,,2019-03-06 13:10:10,2019-03-06 13:10:10,0.110s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_My Basket No Items""))",Chrome 72.0.3626.119,,2019-03-06 13:10:10,2019-03-06 13:10:20,9.975s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:10:20,2019-03-06 13:10:20,0.010s,PASSED
"scrollToElement(findTestObject(""BigBasket/Basket/CHECKOUT""), 15)",Chrome 72.0.3626.119,,2019-03-06 13:10:20,2019-03-06 13:10:20,0.048s,PASSED
"findWebElement(findTestObject(""BigBasket/Basket/CHECKOUT""), 15).click()",Chrome 72.0.3626.119,,2019-03-06 13:10:20,2019-03-06 13:10:20,0.180s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:10:20,2019-03-06 13:10:20,0.010s,PASSED
"verifyElementPresent(findTestObject(""BigBasket/Checkout/Checkout_DeliveryAddressIcon""), 15)",Chrome 72.0.3626.119,,2019-03-06 13:10:20,2019-03-06 13:10:22,2.036s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_DeliveryAddressHeading""), 15)",Chrome 72.0.3626.119,,2019-03-06 13:10:22,2019-03-06 13:10:22,0.055s,PASSED
