Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-17 16:03:24,2019-06-17 16:03:35,10.853s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-17 16:03:24,2019-06-17 16:03:33,8.426s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 16:03:25,2019-06-17 16:03:25,0.015s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-17 16:03:25,2019-06-17 16:03:33,8.085s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-17 16:03:33,2019-06-17 16:03:33,0.271s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 16:03:33,2019-06-17 16:03:33,0.009s,PASSED
,,,,,,
Test Cases/Lemoney/Invoices/Receivables,Chrome 74.0.3729.169,,2019-06-17 16:03:33,2019-06-17 16:03:34,0.706s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 16:03:33,2019-06-17 16:03:33,0.004s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 16:03:34,2019-06-17 16:03:34,0.006s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-17 16:03:34,2019-06-17 16:03:35,1.124s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 16:03:34,2019-06-17 16:03:34,0.006s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-17 16:03:34,2019-06-17 16:03:34,0.086s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-17 16:03:34,2019-06-17 16:03:35,0.680s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-17 16:03:35,2019-06-17 16:03:35,0.141s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-17 16:03:35,2019-06-17 16:03:35,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 16:03:35,2019-06-17 16:03:35,0.009s,PASSED
