Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-17 15:28:52,2019-06-17 15:29:04,12.691s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-17 15:28:52,2019-06-17 15:29:01,8.971s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 15:28:53,2019-06-17 15:28:53,0.013s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-17 15:28:53,2019-06-17 15:29:01,8.398s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-17 15:29:01,2019-06-17 15:29:01,0.513s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 15:29:01,2019-06-17 15:29:01,0.007s,PASSED
,,,,,,
Test Cases/Lemoney/Invoices/Receivables,Chrome 74.0.3729.169,,2019-06-17 15:29:01,2019-06-17 15:29:03,1.674s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 15:29:02,2019-06-17 15:29:02,0.006s,PASSED
"listInvoiceHeaders = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_Invoices""), 10)",Chrome 74.0.3729.169,,2019-06-17 15:29:02,2019-06-17 15:29:02,0.044s,PASSED
"if (getText().equalsIgnoreCase(""Invoice Date""))",Chrome 74.0.3729.169,,2019-06-17 15:29:02,2019-06-17 15:29:02,0.055s,PASSED
"if (getText().equalsIgnoreCase(""Particulars""))",Chrome 74.0.3729.169,,2019-06-17 15:29:02,2019-06-17 15:29:02,0.028s,PASSED
"if (getText().equalsIgnoreCase(""Due Date""))",Chrome 74.0.3729.169,,2019-06-17 15:29:02,2019-06-17 15:29:02,0.035s,PASSED
"if (getText().equalsIgnoreCase(""Status""))",Chrome 74.0.3729.169,,2019-06-17 15:29:02,2019-06-17 15:29:02,0.032s,PASSED
"if (getText().equalsIgnoreCase(""Amount Due""))",Chrome 74.0.3729.169,,2019-06-17 15:29:02,2019-06-17 15:29:02,0.028s,PASSED
"listInvoiceDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_InvoiceDate""), 10)",Chrome 74.0.3729.169,,2019-06-17 15:29:02,2019-06-17 15:29:02,0.028s,PASSED
"for ([i = 0, i < listInvoiceDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 15:29:02,2019-06-17 15:29:03,0.200s,PASSED
"listParticularsCompanyName = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularsCompanyName""), 10)",Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.029s,PASSED
if (listInvoiceDate.size() != listParticularsCompanyName.size()),Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.001s,PASSED
"for ([i = 0, i < listParticularsCompanyName.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.172s,PASSED
"listParticularsInvoiceID = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularInvoiceId""), 10)",Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.022s,PASSED
if (listInvoiceDate.size() != listParticularsInvoiceID.size()),Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.000s,PASSED
"for ([i = 0, i < listParticularsInvoiceID.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.209s,PASSED
"listDueDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_DueDate""), 10)",Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.028s,PASSED
if (listInvoiceDate.size() != listDueDate.size()),Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.001s,PASSED
formatter = new java.text.SimpleDateFormat(yyyy-mm-dd'T'hh:mm:ss),Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.012s,PASSED
"for ([i = 0, i < listDueDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.121s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:04,1.294s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:03,0.002s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-17 15:29:03,2019-06-17 15:29:04,0.103s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-17 15:29:04,2019-06-17 15:29:04,0.731s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-17 15:29:04,2019-06-17 15:29:04,0.194s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-17 15:29:04,2019-06-17 15:29:04,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 15:29:04,2019-06-17 15:29:04,0.002s,PASSED
