Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-13 13:23:11,2019-06-13 13:23:29,17.734s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-13 13:23:12,2019-06-13 13:23:26,14.612s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 13:23:12,2019-06-13 13:23:12,0.013s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-13 13:23:12,2019-06-13 13:23:26,14.363s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-13 13:23:26,2019-06-13 13:23:26,0.151s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 13:23:26,2019-06-13 13:23:26,0.030s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/DatabaseConnection,Chrome 74.0.3729.169,,2019-06-13 13:23:26,2019-06-13 13:23:27,1.268s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 13:23:26,2019-06-13 13:23:26,0.009s,PASSED
"url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com""",Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:27,0.006s,PASSED
"dbname = ""apiserver""",Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:27,0.002s,PASSED
"port = ""5432""",Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:27,0.001s,PASSED
"userName = ""apiserver""",Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:27,0.002s,PASSED
"passWord = ""api-server-db-pwd""",Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:27,0.007s,PASSED
"queryString = ""select id,bill_to,invoice_sent_at,payment_due_date,total_cost from invoice where invoice_nbr='INV_NBR_2'""",Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:27,0.002s,PASSED
"com.database.DemoSQLPro.connectDB(url, dbname, port, userName, passWord)",Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:27,0.702s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:27,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:29,1.217s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 13:23:27,2019-06-13 13:23:27,0.008s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-13 13:23:28,2019-06-13 13:23:28,0.100s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-13 13:23:28,2019-06-13 13:23:28,0.677s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-13 13:23:28,2019-06-13 13:23:29,0.162s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-13 13:23:29,2019-06-13 13:23:29,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 13:23:29,2019-06-13 13:23:29,0.002s,PASSED
