Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-12 16:17:55,2019-06-12 16:18:13,18.505s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-12 16:17:56,2019-06-12 16:18:10,14.355s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-12 16:17:56,2019-06-12 16:17:56,0.015s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-12 16:17:56,2019-06-12 16:18:10,14.220s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-12 16:18:10,2019-06-12 16:18:10,0.064s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-12 16:18:10,2019-06-12 16:18:10,0.009s,PASSED
,,,,,,
Test Cases/Lemoney/Invoices/Receivables,Chrome 74.0.3729.169,,2019-06-12 16:18:10,2019-06-12 16:18:12,2.085s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-12 16:18:10,2019-06-12 16:18:10,0.024s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_Invoices"")).equalsIgnoreCase(""Invoice Date"")",Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:11,0.099s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_Particulars"")).equalsIgnoreCase(""Particulars"")",Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:11,0.065s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_DueDate"")).equalsIgnoreCase(""Due Date"")",Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:11,0.048s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_Status"")).equalsIgnoreCase(""Status"")",Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:11,0.075s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_AmountDue"")).equalsIgnoreCase(""Amount Due"")",Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:11,0.075s,PASSED
"listInvoiceDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_InvoiceDate""), 10)",Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:11,0.054s,PASSED
"for ([i = 0, i < listInvoiceDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:11,0.282s,PASSED
"listParticularsCompanyName = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularsCompanyName""), 10)",Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:11,0.026s,PASSED
if (listInvoiceDate.size() != listParticularsCompanyName.size()),Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:11,0.001s,PASSED
"for ([i = 0, i < listParticularsCompanyName.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-12 16:18:11,2019-06-12 16:18:12,0.167s,PASSED
"listParticularsInvoiceID = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularInvoiceId""), 10)",Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:12,0.023s,PASSED
if (listInvoiceDate.size() != listParticularsInvoiceID.size()),Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:12,0.001s,PASSED
"for ([i = 0, i < listParticularsInvoiceID.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:12,0.190s,PASSED
"listDueDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_DueDate""), 10)",Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:12,0.022s,PASSED
if (listInvoiceDate.size() != listDueDate.size()),Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:12,0.001s,PASSED
"for ([i = 0, i < listDueDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:12,0.083s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:12,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:13,1.020s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:12,0.004s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:12,0.084s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-12 16:18:12,2019-06-12 16:18:13,0.630s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-12 16:18:13,2019-06-12 16:18:13,0.151s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-12 16:18:13,2019-06-12 16:18:13,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-12 16:18:13,2019-06-12 16:18:13,0.005s,PASSED
